kan_neurons,kan_grid,lamb,ACC,Best_Epoch
7,6,0.1,0.38461539149284363,0
7,6,0.01,0.930402934551239,20
7,6,0.001,0.9322344064712524,39
7,6,0.0001,0.9056776762008667,37
7,6,1e-05,0.8946886658668518,45
7,6,1e-06,0.9029303789138794,65
7,6,1e-07,0.872710645198822,58
7,7,0.1,0.38461539149284363,0
7,7,0.01,0.9203296899795532,44
7,7,0.001,0.9120879173278809,44
7,7,0.0001,0.8864468932151794,84
7,7,1e-05,0.8516483306884766,80
7,7,1e-06,0.8424908518791199,60
7,7,1e-07,0.8754578828811646,85
7,8,0.1,0.38461539149284363,0
7,8,0.01,0.9368131756782532,28
7,8,0.001,0.9075091481208801,34
7,8,0.0001,0.8836996555328369,99
7,8,1e-05,0.8653846383094788,41
7,8,1e-06,0.848901093006134,69
7,8,1e-07,0.8461538553237915,17
6,3,0.1,0.38461539149284363,0
6,3,0.01,0.9349817037582397,56
6,3,0.001,0.8836996555328369,63
6,3,0.0001,0.8855311274528503,91
6,3,1e-05,0.8452380895614624,56
6,3,1e-06,0.83699631690979,72
6,3,1e-07,0.8351648449897766,24
6,4,0.1,0.38461539149284363,0
6,4,0.01,0.9056776762008667,59
6,4,0.001,0.8864468932151794,66
6,4,0.0001,0.8443223237991333,38
6,4,1e-05,0.8333333134651184,19
6,4,1e-06,0.8360806107521057,19
6,4,1e-07,0.8415750861167908,22
6,5,0.1,0.38461539149284363,0
6,5,0.01,0.9148351550102234,49
6,5,0.001,0.9340659379959106,47
6,5,0.0001,0.8882783651351929,47
6,5,1e-05,0.8562270998954773,34
6,5,1e-06,0.8571428656578064,53
6,5,1e-07,0.8580586314201355,91
6,6,0.1,0.38461539149284363,0
6,6,0.01,0.9230769276618958,13
6,6,0.001,0.9084249138832092,84
6,6,0.0001,0.8296703100204468,82
6,6,1e-05,0.8296703100204468,44
6,6,1e-06,0.8397436141967773,33
6,6,1e-07,0.8342490792274475,53
6,7,0.1,0.38461539149284363,0
6,7,0.01,0.9368131756782532,55
6,7,0.001,0.8965201377868652,48
6,7,0.0001,0.8534798622131348,68
6,7,1e-05,0.8461538553237915,32
6,7,1e-06,0.8745421171188354,94
6,7,1e-07,0.8644688725471497,91
6,8,0.1,0.38461539149284363,0
6,8,0.01,0.9285714030265808,40
6,8,0.001,0.8928571343421936,93
6,8,0.0001,0.8443223237991333,75
6,8,1e-05,0.8305860757827759,42
6,8,1e-06,0.8498168587684631,79
6,8,1e-07,0.8498168587684631,42
5,3,0.1,0.38461539149284363,0
5,3,0.01,0.9478021860122681,42
5,3,0.001,0.9239926934242249,24
5,3,0.0001,0.9056776762008667,57
5,3,1e-05,0.8864468932151794,47
5,3,1e-06,0.8983516693115234,52
5,3,1e-07,0.8919413685798645,74
5,4,0.1,0.38461539149284363,0
5,4,0.01,0.930402934551239,45
5,4,0.001,0.9258241653442383,50
5,4,0.0001,0.8223443031311035,15
5,4,1e-05,0.8287546038627625,18
5,4,1e-06,0.8241758346557617,18
5,4,1e-07,0.8351648449897766,40
5,5,0.1,0.38461539149284363,0
5,5,0.01,0.9441391825675964,75
5,5,0.001,0.9111721515655518,61
5,5,0.0001,0.8855311274528503,94
5,5,1e-05,0.8974359035491943,63
5,5,1e-06,0.8763736486434937,54
5,5,1e-07,0.9029303789138794,51
5,6,0.1,0.38461539149284363,0
5,6,0.01,0.9175823926925659,65
5,6,0.001,0.901098906993866,55
5,6,0.0001,0.8360806107521057,41
5,6,1e-05,0.83699631690979,80
5,6,1e-06,0.8406593203544617,17
5,6,1e-07,0.8333333134651184,48
5,7,0.1,0.38461539149284363,0
5,7,0.01,0.9239926934242249,28
5,7,0.001,0.9029303789138794,58
5,7,0.0001,0.8525640964508057,94
5,7,1e-05,0.848901093006134,54
5,7,1e-06,0.8122710585594177,66
5,7,1e-07,0.8626373410224915,67
5,8,0.1,0.38461539149284363,0
5,8,0.01,0.9413919448852539,81
5,8,0.001,0.9047619104385376,41
5,8,0.0001,0.860805869102478,84
5,8,1e-05,0.8681318759918213,84
5,8,1e-06,0.8553113341331482,79
5,8,1e-07,0.8342490792274475,76
4,3,0.1,0.38461539149284363,0
4,3,0.01,0.9221611618995667,34
4,3,0.001,0.9120879173278809,50
4,3,0.0001,0.8598901033401489,84
4,3,1e-05,0.8525640964508057,61
4,3,1e-06,0.8388278484344482,46
4,3,1e-07,0.8644688725471497,43
4,4,0.1,0.38461539149284363,0
4,4,0.01,0.9340659379959106,27
4,4,0.001,0.8992673754692078,98
4,4,0.0001,0.8470696210861206,98
4,4,1e-05,0.8571428656578064,36
4,4,1e-06,0.8589743375778198,21
4,4,1e-07,0.8415750861167908,33
4,5,0.1,0.38461539149284363,0
4,5,0.01,0.9230769276618958,13
4,5,0.001,0.9084249138832092,57
4,5,0.0001,0.8919413685798645,86
4,5,1e-05,0.8470696210861206,23
4,5,1e-06,0.8342490792274475,12
4,5,1e-07,0.8351648449897766,18
4,6,0.1,0.38461539149284363,0
4,6,0.01,0.9294871687889099,26
4,6,0.001,0.9020146727561951,53
4,6,0.0001,0.848901093006134,33
4,6,1e-05,0.8324176073074341,28
4,6,1e-06,0.8067765831947327,27
4,6,1e-07,0.843406617641449,60
4,7,0.1,0.38461539149284363,0
4,7,0.01,0.9230769276618958,60
4,7,0.001,0.9102563858032227,45
4,7,0.0001,0.8708791136741638,61
4,7,1e-05,0.8470696210861206,37
4,7,1e-06,0.8598901033401489,49
4,7,1e-07,0.8479853272438049,86
4,8,0.1,0.38461539149284363,0
4,8,0.01,0.9441391825675964,59
4,8,0.001,0.9001831412315369,66
4,8,0.0001,0.8516483306884766,38
4,8,1e-05,0.843406617641449,48
4,8,1e-06,0.8415750861167908,30
4,8,1e-07,0.8543956279754639,55
3,3,0.1,0.38461539149284363,0
3,3,0.01,0.9285714030265808,55
3,3,0.001,0.930402934551239,31
3,3,0.0001,0.906593382358551,71
3,3,1e-05,0.8754578828811646,52
3,3,1e-06,0.8836996555328369,45
3,3,1e-07,0.9084249138832092,49
3,4,0.1,0.38461539149284363,0
3,4,0.01,0.9432234764099121,72
3,4,0.001,0.9102563858032227,51
3,4,0.0001,0.860805869102478,97
3,4,1e-05,0.8809523582458496,49
3,4,1e-06,0.8571428656578064,52
3,4,1e-07,0.8754578828811646,48
3,5,0.1,0.38461539149284363,0
3,5,0.01,0.9322344064712524,60
3,5,0.001,0.9093406796455383,46
3,5,0.0001,0.8516483306884766,41
3,5,1e-05,0.8617216348648071,44
3,5,1e-06,0.8507326245307922,45
3,5,1e-07,0.8379120826721191,16
3,6,0.1,0.38461539149284363,0
3,6,0.01,0.9285714030265808,71
3,6,0.001,0.9331501722335815,47
3,6,0.0001,0.877289354801178,37
3,6,1e-05,0.8653846383094788,34
3,6,1e-06,0.8928571343421936,60
3,6,1e-07,0.8699633479118347,36
3,7,0.1,0.38461539149284363,0
3,7,0.01,0.9221611618995667,27
3,7,0.001,0.8846153616905212,43
3,7,0.0001,0.8507326245307922,84
3,7,1e-05,0.831501841545105,34
3,7,1e-06,0.8525640964508057,23
3,7,1e-07,0.8461538553237915,16
3,8,0.1,0.38461539149284363,0
3,8,0.01,0.9349817037582397,45
3,8,0.001,0.9038461446762085,98
3,8,0.0001,0.8754578828811646,55
3,8,1e-05,0.8818681240081787,41
3,8,1e-06,0.8388278484344482,23
3,8,1e-07,0.8644688725471497,48
2,3,0.1,0.38461539149284363,0
2,3,0.01,0.9322344064712524,43
2,3,0.001,0.9221611618995667,54
2,3,0.0001,0.8928571343421936,51
2,3,1e-05,0.8498168587684631,23
2,3,1e-06,0.8470696210861206,25
2,3,1e-07,0.8516483306884766,40
2,4,0.1,0.38461539149284363,0
2,4,0.01,0.9331501722335815,15
2,4,0.001,0.9249083995819092,90
2,4,0.0001,0.8717948794364929,66
2,4,1e-05,0.8635531067848206,29
2,4,1e-06,0.8690476417541504,63
2,4,1e-07,0.860805869102478,51
2,5,0.1,0.38461539149284363,0
2,5,0.01,0.9313187003135681,26
2,5,0.001,0.9239926934242249,79
2,5,0.0001,0.860805869102478,67
2,5,1e-05,0.8663003444671631,72
2,5,1e-06,0.8516483306884766,55
2,5,1e-07,0.8452380895614624,20
2,6,0.1,0.38461539149284363,0
2,6,0.01,0.9441391825675964,79
2,6,0.001,0.9313187003135681,92
2,6,0.0001,0.8708791136741638,88
2,6,1e-05,0.8461538553237915,72
2,6,1e-06,0.877289354801178,73
2,6,1e-07,0.8580586314201355,79
2,7,0.1,0.38461539149284363,0
2,7,0.01,0.9294871687889099,53
2,7,0.001,0.906593382358551,78
2,7,0.0001,0.8543956279754639,39
2,7,1e-05,0.8351648449897766,18
2,7,1e-06,0.8296703100204468,25
2,7,1e-07,0.8699633479118347,52
2,8,0.1,0.38461539149284363,0
2,8,0.01,0.9102563858032227,90
2,8,0.001,0.8873626589775085,38
2,8,0.0001,0.8250916004180908,18
2,8,1e-05,0.8351648449897766,63
2,8,1e-06,0.8177655935287476,27
2,8,1e-07,0.8223443031311035,31
1,3,0.1,0.38461539149284363,0
1,3,0.01,0.9102563858032227,27
1,3,0.001,0.9111721515655518,90
1,3,0.0001,0.83699631690979,15
1,3,1e-05,0.8516483306884766,69
1,3,1e-06,0.8543956279754639,57
1,3,1e-07,0.843406617641449,31
1,4,0.1,0.38461539149284363,0
1,4,0.01,0.8992673754692078,94
1,4,0.001,0.9020146727561951,89
1,4,0.0001,0.8498168587684631,98
1,4,1e-05,0.831501841545105,19
1,4,1e-06,0.8415750861167908,35
1,4,1e-07,0.8250916004180908,34
1,5,0.1,0.38461539149284363,0
1,5,0.01,0.9340659379959106,56
1,5,0.001,0.9038461446762085,62
1,5,0.0001,0.8269230723381042,14
1,5,1e-05,0.8342490792274475,25
1,5,1e-06,0.8360806107521057,32
1,5,1e-07,0.8333333134651184,36
1,6,0.1,0.38461539149284363,0
1,6,0.01,0.9340659379959106,35
1,6,0.001,0.9001831412315369,86
1,6,0.0001,0.8580586314201355,42
1,6,1e-05,0.83699631690979,20
1,6,1e-06,0.8589743375778198,23
1,6,1e-07,0.8672161102294922,52
1,7,0.1,0.38461539149284363,0
1,7,0.01,0.9221611618995667,83
1,7,0.001,0.9056776762008667,77
1,7,0.0001,0.8562270998954773,92
1,7,1e-05,0.8342490792274475,27
1,7,1e-06,0.8379120826721191,45
1,7,1e-07,0.8379120826721191,62
1,8,0.1,0.38461539149284363,0
1,8,0.01,0.930402934551239,99
1,8,0.001,0.9368131756782532,35
1,8,0.0001,0.8836996555328369,65
1,8,1e-05,0.8653846383094788,74
1,8,1e-06,0.877289354801178,52
1,8,1e-07,0.8507326245307922,72
